"PointID" "long" "lat" "elev" "Edist" "Edist_thresh" "elev_diff" "km" "PointID_fia" "ABAM" "ABCO" "ABGR" "ABPR" "CHNO" "CADE27" "PISI" "PICO" "PILA" "PIMO3" "PIPO" "PSME" "TABR2" "THPL" "TSHE" "TSME" "POTR5" "POBAT" "QUGA4"
580766 -122.42 45.22 299 0.96 "under_thresh" -99 258.449621347587 80766 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
571945 -122.72 43.93 335 0.96 "under_thresh" -135 403.629989066639 71945 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
591188 -121.92 47.15 450 0.96 "under_thresh" -250 43.0917944930816 91188 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
571808 -122.62 43.91 491 0.96 "under_thresh" -291 404.885125961018 71808 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
570112 -122.73 43.7 457 0.96 "under_thresh" -257 429.085076370261 70112 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
589684 -123.09 46.86 120 0.96 "under_thresh" 80 109.272542460073 89684 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
585628 -123.12 46.08 210 0.96 "under_thresh" -10 181.207193288196 85628 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
598213 -121.74 48.5 60 0.96 "under_thresh" 140 110.102396397064 98213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
585268 -123.03 46.01 273 0.96 "under_thresh" -73 185.258739584511 85268 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
589595 -123.01 46.84 60 0.96 "under_thresh" 140 106.515636554271 89595 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
598724 -122.38 48.59 300 0.96 "under_thresh" -100 120.675940617938 98724 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
590719 -122.03 47.06 520 0.96 "under_thresh" -320 52.220753746169 90719 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
575491 -122.68 44.4 183 0.96 "under_thresh" 17 351.444171953509 75491 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
589683 -123.11 46.86 30 0.96 "under_thresh" 170 110.386648898496 89683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586906 -122.98 46.31 60 0.96 "under_thresh" 140 153.529235634238 86906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571467 -122.95 43.87 488 0.97 "under_thresh" -288 412.951990828904 71467 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
570903 -122.63 43.8 430 0.97 "under_thresh" -230 417.122366986688 70903 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
594974 -122.96 47.87 430 0.97 "under_thresh" -230 79.1005144900797 94974 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
571217 -122.69 43.84 369 0.97 "under_thresh" -169 413.254789705415 71217 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
570997 -122.6 43.81 430 0.97 "under_thresh" -230 415.763864025088 70997 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
592681 -122.13 47.42 150 0.97 "under_thresh" 50 14.1624654263406 92681 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
586645 -122.95 46.26 70 0.97 "under_thresh" 130 157.44818077251 86645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
598264 -122.14 48.51 30 0.97 "under_thresh" 170 109.283957477438 98264 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
593388 -122.81 47.55 240 0.97 "under_thresh" -40 58.4280735663182 93388 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
594560 -122.14 47.79 120 0.97 "under_thresh" 80 30.0064473373636 94560 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
593527 -122.12 47.58 120 0.97 "under_thresh" 80 8.52564707653324 93527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572747 -122.59 44.03 430 0.97 "under_thresh" -230 391.369750871742 72747 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
573488 -122.48 44.13 299 0.97 "under_thresh" -99 379.450069377981 73488 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
570191 -122.97 43.71 366 0.97 "under_thresh" -166 430.750783111192 70191 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
587864 -121.91 46.5 91 0.98 "under_thresh" 109 114.86360828398 87864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
600778 -122.6 48.96 20 0.98 "under_thresh" 180 164.493347251649 100778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589294 -123.17 46.78 120 0.98 "under_thresh" 80 119.83888312798 89294 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
588023 -122.01 46.53 270 0.98 "under_thresh" -70 111.153671183669 88023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
571412 -122.56 43.86 521 0.98 "under_thresh" -321 409.915726439105 71412 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
598214 -121.73 48.5 60 0.98 "under_thresh" 140 110.253674218835 98214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
579302 -122.66 44.99 152 0.98 "under_thresh" 48 286.39060890663 79302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
597248 -122.21 48.31 180 0.98 "under_thresh" 20 87.7464748559724 97248 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
570747 -122.56 43.78 549 0.98 "under_thresh" -349 418.763734801148 70747 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
599927 -122.43 48.8 140 0.98 "under_thresh" 60 144.279915656219 99927 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0
575560 -122.91 44.41 324 0.98 "under_thresh" -124 353.326956693586 75560 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
593717 -122.1 47.62 90 0.98 "under_thresh" 110 11.1839783060446 93717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
585326 -122.92 46.02 136 0.99 "under_thresh" 64 180.938751484472 85326 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
589394 -122.93 46.8 90 0.99 "under_thresh" 110 105.787122008937 89394 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573484 -122.96 44.13 396 0.99 "under_thresh" -196 384.643315469575 73484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
577872 -122.77 44.75 183 0.99 "under_thresh" 17 314.153588558156 77872 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
586321 -122.99 46.2 60 0.99 "under_thresh" 140 164.79540145796 86321 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
581766 -122.49 45.41 91 0.99 "under_thresh" 109 238.208629462468 81766 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
571618 -122.96 43.89 491 0.99 "under_thresh" -291 410.896846214443 71618 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
577562 -122.7 44.7 152 0.99 "under_thresh" 48 318.707039927866 77562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
595319 -122.96 47.94 521 0.99 "under_thresh" -321 83.0659485570106 95319 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
593525 -122.76 47.58 210 0.99 "under_thresh" -10 54.8902280244873 93525 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
569792 -122.69 43.66 549 0.99 "under_thresh" -349 433.11733616315 69792 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
597299 -122.19 48.32 150 0.99 "under_thresh" 50 88.6376076966375 97299 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0
589352 -123.03 46.79 30 1 "under_thresh" 170 111.627091071549 89352 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
586179 -122.94 46.18 60 1 "under_thresh" 140 165.168409552688 86179 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
593392 -122 47.55 320 1 "under_thresh" -120 3.44098497435707 93392 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
573684 -122.84 44.16 274 1 "under_thresh" -74 379.720733622141 73684 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
586602 -122.94 46.25 60 1 "under_thresh" 140 158.114216314586 86602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
590188 -123.01 46.96 120 1 "under_thresh" 80 97.2909858165671 90188 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
575697 -122.79 44.43 239 1.01 "under_thresh" -39 349.468105989048 75697 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
573266 -122.82 44.1 274 1.01 "under_thresh" -74 386.054839438287 73266 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1
580503 -122.43 45.18 305 1.01 "under_thresh" -105 262.955311799277 80503 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
587982 -122.03 46.52 270 1.01 "under_thresh" -70 112.250207478229 87982 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
587809 -122.19 46.49 270 1.01 "under_thresh" -70 116.187710640339 87809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
578508 -122.78 44.86 183 1.01 "under_thresh" 17 302.274693671084 78508 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
584529 -122.96 45.88 264 1.01 "under_thresh" -64 196.568753991019 84529 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
585582 -123.16 46.07 51 1.02 "under_thresh" 149 183.608446831922 85582 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
571076 -122.96 43.82 518 1.02 "under_thresh" -318 418.56375135252 71076 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
589831 -123.03 46.89 40 1.02 "under_thresh" 160 103.659078499775 89831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573320 -122.42 44.11 274 1.02 "under_thresh" -74 381.269491248621 73320 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571218 -122.66 43.84 549 1.02 "under_thresh" -349 412.972926701222 71218 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
574749 -122.88 44.3 411 1.02 "under_thresh" -211 364.917258802593 74749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586642 -123.17 46.26 200 1.02 "under_thresh" 0 165.558781742013 86642 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0
584763 -123.01 45.92 274 1.02 "under_thresh" -74 193.855665704565 84763 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
573485 -122.95 44.13 305 1.02 "under_thresh" -105 384.498987630584 73485 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
588971 -122.97 46.72 60 1.02 "under_thresh" 140 114.636032028347 88971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
600470 -122.49 48.9 20 1.02 "under_thresh" 180 156.083796921007 100470 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
595016 -122.16 47.88 120 1.02 "under_thresh" 80 40.0706309247847 95016 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
584439 -122.97 45.87 274 1.02 "under_thresh" -74 197.883568822756 84439 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
582390 -122.52 45.52 91 1.02 "under_thresh" 109 226.484473532749 82390 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589492 -122.96 46.82 60 1.02 "under_thresh" 140 105.580931443277 89492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589181 -122.97 46.76 60 1.02 "under_thresh" 140 111.161624811716 89181 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
586687 -122.63 46.27 280 1.02 "under_thresh" -80 147.206119064051 86687 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
590120 -123.02 46.95 60 1.02 "under_thresh" 140 98.5952636782093 90120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
594213 -122.95 47.72 341 1.03 "under_thresh" -141 71.9921380413585 94213 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
587773 -122.05 46.48 240 1.03 "under_thresh" -40 116.702082114998 87773 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
588209 -122.76 46.57 120 1.03 "under_thresh" 80 120.090687091328 88209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
585122 -122.95 45.98 149 1.03 "under_thresh" 51 185.928947509259 85122 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
593715 -122.9 47.62 140 1.03 "under_thresh" 60 65.8861716312592 93715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571870 -122.87 43.92 305 1.03 "under_thresh" -105 406.434075384958 71870 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
593133 -121.82 47.5 152 1.03 "under_thresh" 48 16.4906162196262 93133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571871 -122.74 43.92 518 1.03 "under_thresh" -318 404.939918166798 71871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589632 -122.94 46.85 70 1.03 "under_thresh" 130 102.074110783272 89632 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
592612 -122.14 47.41 150 1.04 "under_thresh" 50 15.5036839843651 92612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
583183 -122.87 45.67 330 1.04 "under_thresh" -130 216.411403731572 83183 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
593432 -122.84 47.56 160 1.04 "under_thresh" 40 60.7307719202849 93432 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0
573129 -122.75 44.08 244 1.04 "under_thresh" -44 387.433526725888 73129 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
571530 -122.82 43.88 305 1.04 "under_thresh" -105 410.227632070828 71530 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
571409 -122.72 43.86 549 1.04 "under_thresh" -349 411.344958036349 71409 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0
574124 -122.77 44.22 427 1.04 "under_thresh" -227 372.269758761473 74124 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
589353 -122.89 46.79 90 1.04 "under_thresh" 110 104.74099562793 89353 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
571534 -122.39 43.88 521 1.04 "under_thresh" -321 406.590157211065 71534 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0
595221 -122.23 47.92 180 1.04 "under_thresh" 20 45.8069411473098 95221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
590930 -122.09 47.1 210 1.04 "under_thresh" -10 47.9566847506977 90930 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0
584110 -122.49 45.82 240 1.04 "under_thresh" -40 193.226187037974 84110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
575788 -122.95 44.44 323 1.04 "under_thresh" -123 350.665671436394 75788 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
589686 -123.01 46.86 30 1.05 "under_thresh" 170 104.916762165385 89686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
569664 -122.66 43.64 610 1.05 "under_thresh" -410 435.056541952632 69664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570999 -122.41 43.81 549 1.05 "under_thresh" -349 414.458171750944 70999 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
587863 -122.5 46.5 360 1.05 "under_thresh" -160 119.819225653809 87863 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
591124 -121.91 47.14 470 1.05 "under_thresh" -270 44.3358404066781 91124 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
570355 -122.66 43.73 610 1.05 "under_thresh" -410 425.117236274575 70355 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0
589101 -122.81 46.74 120 1.05 "under_thresh" 80 105.68237023603 89101 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
588887 -122.8 46.7 120 1.05 "under_thresh" 80 109.009753398392 88887 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
598373 -122.23 48.53 120 1.05 "under_thresh" 80 112.175802986378 98373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
579890 -122.61 45.08 133 1.05 "under_thresh" 67 275.88516432543 79890 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
584000 -122.95 45.8 341 1.06 "under_thresh" -141 204.643937776738 84000 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
594084 -122.06 47.69 30 1.06 "under_thresh" 170 17.9254176911092 94084 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0
594083 -122.06 47.69 30 1.06 "under_thresh" 170 17.9254176911092 94083 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0
592084 -122.1 47.32 120 1.06 "under_thresh" 80 23.8322990951184 92084 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571711 -122.59 43.9 549 1.06 "under_thresh" -349 405.734349267331 71711 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
572138 -122.68 43.95 274 1.06 "under_thresh" -74 401.024838560713 72138 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
600224 -122.42 48.85 30 1.06 "under_thresh" 170 149.580651398327 100224 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
586763 -123.04 46.28 330 1.06 "under_thresh" -130 158.647186259744 86763 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
571468 -122.78 43.87 549 1.06 "under_thresh" -349 410.87600852051 71468 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
590031 -122.23 46.93 274 1.06 "under_thresh" -74 68.2957913736643 90031 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
577441 -122.73 44.68 152 1.06 "under_thresh" 48 321.281812856255 77441 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
593131 -122.13 47.5 120 1.06 "under_thresh" 80 7.91498370233134 93131 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
587920 -121.97 46.51 274 1.06 "under_thresh" -74 113.467302391556 87920 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570587 -122.42 43.76 610 1.07 "under_thresh" -410 420.055755118169 70587 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
595434 -122.11 47.96 60 1.07 "under_thresh" 140 48.1769151831811 95434 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
580187 -122.54 45.13 104 1.07 "under_thresh" 96 269.56851624209 80187 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1
594976 -122.18 47.87 130 1.07 "under_thresh" 70 39.3805984185615 94976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
585584 -122.58 46.07 240 1.07 "under_thresh" -40 167.527345362148 85584 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
590032 -122.17 46.93 540 1.07 "under_thresh" -340 67.4568344023165 90032 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0
572224 -122.59 43.96 521 1.07 "under_thresh" -321 399.103859615278 72224 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
588055 -122.06 46.54 300 1.07 "under_thresh" -100 110.043520494413 88055 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
591070 -122.12 47.13 210 1.07 "under_thresh" -10 44.9050283530483 91070 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
588108 -122.53 46.55 30 1.08 "under_thresh" 170 115.240555108467 88108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570426 -123.17 43.74 427 1.08 "under_thresh" -227 430.393728964347 70426 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
587978 -123.2 46.52 180 1.08 "under_thresh" 20 143.00098870777 87978 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
589235 -123.19 46.77 150 1.08 "under_thresh" 50 121.707920062461 89235 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
572140 -122.48 43.95 521 1.08 "under_thresh" -321 399.375921340268 72140 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
597126 -122.26 48.29 220 1.08 "under_thresh" -20 86.2009133881098 97126 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
585372 -122.81 46.03 60 1.08 "under_thresh" 140 176.920498984607 85372 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
572225 -122.55 43.96 521 1.08 "under_thresh" -321 398.779155590354 72225 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
573847 -122.83 44.18 241 1.08 "under_thresh" -41 377.399389496446 73847 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
590929 -122.18 47.1 240 1.08 "under_thresh" -40 49.022997487408 90929 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
595320 -122.91 47.94 440 1.08 "under_thresh" -240 79.9584160740613 95320 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
595215 -122.94 47.92 420 1.08 "under_thresh" -220 80.6086907672179 95215 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
589355 -122.79 46.79 120 1.08 "under_thresh" 80 100.22186765056 89355 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
585325 -123.08 46.02 90 1.08 "under_thresh" 110 185.850826182345 85325 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
585631 -122.7 46.08 330 1.09 "under_thresh" -130 168.973713604044 85631 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
569258 -122.72 43.59 640 1.09 "under_thresh" -440 441.122420501625 69258 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
585371 -123.15 46.03 244 1.09 "under_thresh" -44 187.215069919637 85371 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
580882 -122.43 45.24 336 1.09 "under_thresh" -136 256.331199976986 80882 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
568511 -122.73 43.49 671 1.09 "under_thresh" -471 452.251252923329 68511 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
591698 -121.93 47.25 370 1.09 "under_thresh" -170 32.0819018920968 91698 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
573615 -122.47 44.15 366 1.09 "under_thresh" -166 377.166139340626 73615 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
571535 -122.35 43.88 579 1.09 "under_thresh" -379 406.39022790535 71535 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0
585664 -122.99 46.09 61 1.09 "under_thresh" 139 175.876294847573 85664 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
586036 -123.01 46.15 30 1.09 "under_thresh" 170 170.472970506135 86036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
593057 -121.8 47.49 150 1.09 "under_thresh" 50 18.2078505520242 93057 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0
569976 -122.46 43.68 549 1.09 "under_thresh" -349 429.153181991767 69976 0 0 1 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0
599655 -121.66 48.75 241 1.1 "under_thresh" -41 138.521304994109 99655 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
580767 -122.4 45.22 315 1.1 "under_thresh" -115 258.277655909233 80767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
581477 -122.47 45.35 61 1.1 "under_thresh" 139 244.594428342043 81477 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0
586037 -122.87 46.15 30 1.1 "under_thresh" 170 166.09036571651 86037 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0
595657 -123.04 48 521 1.1 "under_thresh" -321 91.7368419166555 95657 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
586127 -123.02 46.17 10 1.1 "under_thresh" 190 168.80773679542 86127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
600518 -122.54 48.91 20 1.1 "under_thresh" 180 158.010467592437 100518 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
596148 -122.1 48.09 30 1.1 "under_thresh" 170 62.4907257028765 96148 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572347 -122.59 43.98 521 1.1 "under_thresh" -321 396.893949746082 72347 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
568160 -122.76 43.44 671 1.11 "under_thresh" -471 458.0533616399 68160 0 0 1 0 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0
567712 -122.73 43.37 671 1.11 "under_thresh" -471 465.49610542604 67712 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0
570748 -122.52 43.78 399 1.11 "under_thresh" -199 418.470727920567 70748 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0
587981 -122.12 46.52 300 1.11 "under_thresh" -100 112.437690385563 87981 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
569975 -122.73 43.68 640 1.11 "under_thresh" -440 431.290647096096 69975 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
580189 -122.47 45.13 335 1.11 "under_thresh" -135 268.843583135294 80189 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
590078 -122.08 46.94 540 1.11 "under_thresh" -340 65.6506106638073 90078 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
569007 -122.73 43.56 671 1.11 "under_thresh" -471 444.527365850746 69007 0 1 0 0 0 1 0 0 1 0 0 1 1 1 1 0 0 0 0
