"PointID" "long" "lat" "elev" "Edist" "Edist_thresh" "elev_diff" "km" "PointID_fia" "ABAM" "ABCO" "ABGR" "ABPR" "CHLA" "CHNO" "CADE27" "PISI" "PIAT" "PICO" "PILA" "PIMO3" "PIPO" "PSME" "SESE3" "TABR2" "THPL" "TOCA" "TSHE" "TSME" "POTR5" "POBAT" "QUGA4"
566586 -122.93 43.21 549 1.27 "under_thresh" -349 485.175580764442 66586 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0
587809 -122.19 46.49 270 1.27 "under_thresh" -70 116.187710640339 87809 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
578827 -122.84 44.92 183 1.27 "under_thresh" 17 296.659892981488 78827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
588973 -122.65 46.72 370 1.27 "under_thresh" -170 101.410479251559 88973 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
585629 -123.03 46.08 147 1.27 "under_thresh" 53 178.171442240477 85629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586409 -123.02 46.22 60 1.27 "under_thresh" 140 163.834114052573 86409 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570586 -122.49 43.76 369 1.27 "under_thresh" -169 420.480766066394 70586 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
589831 -123.03 46.89 40 1.28 "under_thresh" 160 103.659078499775 89831 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
582158 -122.55 45.48 91 1.28 "under_thresh" 109 231.255585466753 82158 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570352 -123.38 43.73 274 1.28 "under_thresh" -74 435.13264405478 70352 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
567500 -122.69 43.34 671 1.28 "under_thresh" -471 468.455674024019 67500 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
569336 -123.44 43.6 427 1.28 "under_thresh" -227 450.307944045153 69336 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
569261 -122.48 43.59 585 1.28 "under_thresh" -385 439.246021894536 69261 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
589356 -122.67 46.79 360 1.28 "under_thresh" -160 95.3137064382005 89356 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571944 -122.82 43.93 213 1.28 "under_thresh" -13 404.731033830175 71944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570735 -123.51 43.78 341 1.28 "under_thresh" -141 432.312663476916 70735 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
584633 -122.5 45.9 240 1.28 "under_thresh" -40 184.628132499538 84633 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573130 -122.42 44.08 491 1.28 "under_thresh" -291 384.593310893295 73130 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
589180 -123.04 46.76 50 1.28 "under_thresh" 150 114.623420251966 89180 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589595 -123.01 46.84 60 1.28 "under_thresh" 140 106.515636554271 89595 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
565277 -124 43.02 91 1.28 "under_thresh" 109 524.340187073662 65277 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
598265 -121.89 48.51 90 1.28 "under_thresh" 110 109.531879561374 98265 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
594085 -122.01 47.69 180 1.28 "under_thresh" 20 17.9175319589138 94085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
569162 -123.17 43.58 299 1.28 "under_thresh" -99 447.829712717219 69162 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0
565343 -124.05 43.03 30 1.28 "under_thresh" 170 524.44164776527 65343 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
580562 -122.31 45.19 305 1.28 "under_thresh" -105 260.939467454077 80562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0
572964 -123.35 44.06 122 1.28 "under_thresh" 78 398.963163507976 72964 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
579686 -122.67 45.05 122 1.29 "under_thresh" 78 279.949355677339 79686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
569161 -123.36 43.58 369 1.29 "under_thresh" -169 450.996111721044 69161 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
570044 -123.24 43.69 299 1.29 "under_thresh" -99 436.980193820807 70044 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
592538 -122 47.4 220 1.29 "under_thresh" -20 14.6527475279967 92538 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586408 -123.16 46.22 180 1.29 "under_thresh" 20 168.993414589305 86408 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
597035 -121.95 48.27 60 1.29 "under_thresh" 140 82.5548555952899 97035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
569007 -122.73 43.56 671 1.29 "under_thresh" -471 444.527365850746 69007 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0
585372 -122.81 46.03 60 1.29 "under_thresh" 140 176.920498984607 85372 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
572450 -123.29 43.99 183 1.29 "under_thresh" 17 405.353349417824 72450 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
573612 -123.31 44.15 152 1.29 "under_thresh" 48 388.481106805956 73612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
585326 -122.92 46.02 136 1.29 "under_thresh" 64 180.938751484472 85326 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
567144 -122.98 43.29 701 1.29 "under_thresh" -501 476.966382580963 67144 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572269 -123.18 43.97 244 1.29 "under_thresh" -44 405.550520588929 72269 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
566810 -122.87 43.24 671 1.29 "under_thresh" -471 481.215125839808 66810 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
582432 -122.52 45.53 30 1.29 "under_thresh" 170 225.387705395194 82432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586825 -122.76 46.29 310 1.29 "under_thresh" -110 148.484708825455 86825 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0
589352 -123.03 46.79 30 1.29 "under_thresh" 170 111.627091071549 89352 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
589557 -122.23 46.83 420 1.3 "under_thresh" -220 79.1875637100772 89557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
570740 -122.97 43.78 271 1.3 "under_thresh" -71 423.080045751131 70740 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
590747 -123.03 47.07 60 1.3 "under_thresh" 140 90.9959138633701 90747 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
589555 -122.5 46.83 370 1.3 "under_thresh" -170 85.4168875088851 89555 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
589360 -122.28 46.79 430 1.3 "under_thresh" -230 84.3160139623063 89360 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
569975 -122.73 43.68 640 1.3 "under_thresh" -440 431.290647096096 69975 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
572346 -122.62 43.98 549 1.3 "under_thresh" -349 397.154557896676 72346 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
569006 -123.82 43.56 152 1.3 "under_thresh" 48 462.676995760624 69006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573319 -123.05 44.11 213 1.3 "under_thresh" -13 388.188584224887 73319 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
570741 -122.9 43.78 579 1.3 "under_thresh" -379 422.175290064972 70741 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
572034 -123.51 43.94 274 1.3 "under_thresh" -74 415.158222557831 72034 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
573614 -122.52 44.15 460 1.3 "under_thresh" -260 377.533942856957 73614 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
589395 -122.92 46.8 152 1.3 "under_thresh" 48 105.30211316374 89395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573762 -122.1 44.17 491 1.3 "under_thresh" -291 373.459819322735 73762 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
588699 -122.72 46.67 210 1.3 "under_thresh" -10 108.82306057105 88699 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
572344 -123.65 43.98 119 1.3 "under_thresh" 81 414.048948984409 72344 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
598441 -121.78 48.54 60 1.3 "under_thresh" 140 113.928082927187 98441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
567709 -123.77 43.37 244 1.3 "under_thresh" -44 481.798376576582 67709 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
586321 -122.99 46.2 60 1.31 "under_thresh" 140 164.79540145796 86321 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
588652 -122.7 46.66 370 1.31 "under_thresh" -170 109.091512036219 88652 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0
587161 -123.13 46.36 210 1.31 "under_thresh" -10 154.48102155235 87161 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
572965 -122.87 44.06 183 1.31 "under_thresh" 17 391.073542839955 72965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586240 -122.71 46.19 300 1.31 "under_thresh" -100 157.586306920448 86240 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
589553 -122.76 46.83 230 1.31 "under_thresh" -30 95.2635346482546 89553 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
589396 -122.35 46.8 450 1.31 "under_thresh" -250 84.5770134997558 89396 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
567494 -123.82 43.34 244 1.31 "under_thresh" -44 486.114904283495 67494 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
586179 -122.94 46.18 60 1.31 "under_thresh" 140 165.168409552688 86179 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
593683 -122.04 47.61 120 1.31 "under_thresh" 80 8.93749684106455 93683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
574748 -122.95 44.3 457 1.31 "under_thresh" -257 365.931309348333 74748 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
588214 -122.43 46.57 360 1.31 "under_thresh" -160 110.842820735672 88214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
593056 -122.99 47.49 30 1.31 "under_thresh" 170 72.1120627775044 93056 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
568879 -123.43 43.54 491 1.31 "under_thresh" -291 456.603075771336 68879 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
593003 -122.06 47.48 250 1.31 "under_thresh" -50 5.85010271068793 93003 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
588837 -122.83 46.69 200 1.31 "under_thresh" 0 111.174718695436 88837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
588167 -122.69 46.56 150 1.31 "under_thresh" 50 118.754307480341 88167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
591967 -121.97 47.3 220 1.31 "under_thresh" -20 25.9975337941392 91967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0
592851 -121.98 47.45 30 1.31 "under_thresh" 170 9.76658864816719 92851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
569666 -122.42 43.64 610 1.31 "under_thresh" -410 433.357580486767 69666 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0
570110 -123.67 43.7 274 1.32 "under_thresh" -74 444.323605743889 70110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589295 -122.97 46.78 90 1.32 "under_thresh" 110 109.450797876599 89295 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
574266 -123.38 44.24 152 1.32 "under_thresh" 48 380.254190224881 74266 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
588309 -122.73 46.59 180 1.32 "under_thresh" 20 117.06909550972 88309 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
589686 -123.01 46.86 30 1.32 "under_thresh" 170 104.916762165385 89686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
581151 -122.26 45.29 284 1.32 "under_thresh" -84 249.566215916284 81151 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
589797 -122.8 46.88 210 1.32 "under_thresh" -10 92.6325525928106 89797 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
586645 -122.95 46.26 70 1.32 "under_thresh" 130 157.44818077251 86645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589796 -122.86 46.88 170 1.32 "under_thresh" 30 95.5443541467801 89796 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
577990 -122.95 44.77 187 1.32 "under_thresh" 13 314.793573840917 77990 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
592470 -122.06 47.39 170 1.32 "under_thresh" 30 15.6503758526357 92470 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
567822 -122.73 43.39 732 1.32 "under_thresh" -532 463.288302278742 67822 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0
565137 -123.91 43 210 1.32 "under_thresh" -10 524.450260276885 65137 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
589098 -122.95 46.74 120 1.32 "under_thresh" 80 111.942734845992 89098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586906 -122.98 46.31 60 1.32 "under_thresh" 140 153.529235634238 86906 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
568508 -123.57 43.49 369 1.32 "under_thresh" -169 464.709782879082 68508 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
568432 -123.79 43.48 244 1.32 "under_thresh" -44 470.500435405405 68432 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
572350 -122.41 43.98 579 1.32 "under_thresh" -379 395.615608065505 72350 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
570051 -122.39 43.69 640 1.32 "under_thresh" -440 427.657078270841 70051 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
571532 -122.56 43.88 610 1.32 "under_thresh" -410 407.703981121034 71532 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1
592370 -122.93 47.37 60 1.33 "under_thresh" 140 69.82895834634 92370 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573756 -123.37 44.17 274 1.33 "under_thresh" -74 387.548033532316 73756 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
566587 -122.83 43.21 671 1.33 "under_thresh" -471 484.107048104749 66587 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
568793 -122.73 43.53 701 1.33 "under_thresh" -501 447.837389171365 68793 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
588651 -122.86 46.66 180 1.33 "under_thresh" 20 115.22104333085 88651 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
584181 -122.64 45.83 60 1.33 "under_thresh" 140 194.540960391754 84181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
567145 -122.97 43.29 732 1.33 "under_thresh" -532 476.845758161731 67145 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0
593219 -122.1 47.52 210 1.33 "under_thresh" -10 5.04919247131085 93219 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
585122 -122.95 45.98 149 1.33 "under_thresh" 51 185.928947509259 85122 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
589146 -122.66 46.75 400 1.33 "under_thresh" -200 98.8179662214532 89146 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0
585628 -123.12 46.08 210 1.33 "under_thresh" -10 181.207193288196 85628 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
568048 -122.59 43.42 701 1.33 "under_thresh" -501 458.813429004164 68048 0 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 1 0 0 0 0
588055 -122.06 46.54 300 1.33 "under_thresh" -100 110.043520494413 88055 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
570350 -123.62 43.73 305 1.33 "under_thresh" -105 440.012523860097 70350 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
570995 -122.92 43.81 579 1.33 "under_thresh" -379 419.135738283135 70995 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
591964 -122.97 47.3 60 1.33 "under_thresh" 140 75.0742102220811 91964 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
578093 -123.4 44.79 91 1.33 "under_thresh" 109 322.262708397168 78093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572744 -123.44 44.03 299 1.33 "under_thresh" -99 404.027565778908 72744 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
598213 -121.74 48.5 60 1.33 "under_thresh" 140 110.102396397064 98213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
591218 -123.01 47.16 60 1.33 "under_thresh" 140 84.3977862478643 91218 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
588746 -122.91 46.68 152 1.33 "under_thresh" 48 115.496533937966 88746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
591532 -123.04 47.22 20 1.33 "under_thresh" 180 83.3784168008566 91532 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
591485 -122.99 47.21 30 1.33 "under_thresh" 170 80.4457309409273 91485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
593220 -121.8 47.52 120 1.33 "under_thresh" 80 17.6926204506586 93220 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
591600 -123.02 47.23 10 1.33 "under_thresh" 190 81.5382331019294 91600 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
572136 -123.21 43.95 213 1.34 "under_thresh" -13 408.238254612466 72136 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586602 -122.94 46.25 60 1.34 "under_thresh" 140 158.114216314586 86602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
578453 -123.07 44.85 244 1.34 "under_thresh" -44 308.394117555835 78453 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589235 -123.19 46.77 150 1.34 "under_thresh" 50 121.707920062461 89235 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
567982 -122.63 43.41 732 1.34 "under_thresh" -532 460.225247270191 67982 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
600988 -122.25 49 10 1.34 "under_thresh" 190 164.271471557342 100988 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571942 -123.58 43.93 241 1.34 "under_thresh" -41 417.762999284405 71942 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
570424 -123.37 43.74 491 1.34 "under_thresh" -291 433.864727140587 70424 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
598214 -121.73 48.5 60 1.34 "under_thresh" 140 110.253674218835 98214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573489 -122.24 44.13 491 1.34 "under_thresh" -291 378.206611589741 73489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
573845 -123.33 44.18 91 1.34 "under_thresh" 109 385.653960737803 73845 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
571408 -122.87 43.86 579 1.34 "under_thresh" -379 413.021511030537 71408 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0
568382 -122.67 43.47 732 1.34 "under_thresh" -532 453.922278764416 68382 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0
589984 -123.1 46.92 160 1.34 "under_thresh" 40 105.386174917884 89984 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
589147 -122.54 46.75 430 1.34 "under_thresh" -230 94.7843523960395 89147 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
593127 -122.92 47.5 90 1.34 "under_thresh" 110 66.7792391441446 93127 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
596149 -121.95 48.09 150 1.34 "under_thresh" 50 62.6185146428312 96149 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
586127 -123.02 46.17 10 1.34 "under_thresh" 190 168.80773679542 86127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
591685 -122.93 47.25 30 1.34 "under_thresh" 170 74.4189234814738 91685 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
595955 -121.94 48.06 150 1.34 "under_thresh" 50 59.3856494739011 95955 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
591219 -122.95 47.16 30 1.34 "under_thresh" 170 80.4682770434026 91219 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
594325 -121.88 47.74 150 1.35 "under_thresh" 50 26.1059105334282 94325 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0
567146 -122.83 43.29 759 1.35 "under_thresh" -559 475.288941543279 67146 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
586411 -122.84 46.22 330 1.35 "under_thresh" -130 158.014231266119 86411 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
588605 -122.87 46.65 170 1.35 "under_thresh" 30 116.569990965147 88605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
586037 -122.87 46.15 30 1.35 "under_thresh" 170 166.09036571651 86037 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0
589739 -122.17 46.87 420 1.35 "under_thresh" -220 74.0570946549563 89739 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
591257 -123.06 47.17 30 1.35 "under_thresh" 170 87.1950374965417 91257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
586036 -123.01 46.15 30 1.35 "under_thresh" 170 170.472970506135 86036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
594086 -121.98 47.69 20 1.35 "under_thresh" 180 18.2875767018246 94086 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
589633 -122.81 46.85 180 1.35 "under_thresh" 20 95.7291914488129 89633 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
585961 -122.85 46.14 330 1.35 "under_thresh" -130 166.543752877233 85961 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
586687 -122.63 46.27 280 1.35 "under_thresh" -80 147.206119064051 86687 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
569008 -122.46 43.56 549 1.35 "under_thresh" -349 442.449614457788 69008 0 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0
588886 -122.93 46.7 120 1.35 "under_thresh" 80 114.571825696505 88886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
572745 -123.11 44.03 207 1.35 "under_thresh" -7 397.860644404558 72745 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
584998 -122.8 45.96 60 1.35 "under_thresh" 140 184.038593169063 84998 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
