"PointID" "long" "lat" "elev" "Edist" "Edist_thresh" "elev_diff" "km" "PointID_biome" "zone" "biome_description"
166068 -123.32 44.95 172 1.42 "under_thresh" 28 303.394217348743 545910 14 "Oregonian_Deciduous_and_Evergreen_Forests"
150215 -122 47.83 38 1.42 "under_thresh" 162 33.4889217773709 482661 31 "Oregonian_Coastal_Conifer_Forest"
165990 -123.27 44.79 83 1.42 "under_thresh" 117 319.120189892397 545614 14 "Oregonian_Deciduous_and_Evergreen_Forests"
173734 -123.65 43.32 370 1.42 "under_thresh" -170 484.617421139709 577277 14 "Oregonian_Deciduous_and_Evergreen_Forests"
165973 -123.39 44.76 168 1.42 "under_thresh" 32 325.174464228922 545561 14 "Oregonian_Deciduous_and_Evergreen_Forests"
148339 -123.07 43.24 342 1.42 "under_thresh" -142 483.589441912063 475099 32 "Cascade-Sierran_Montane_Conifer_Forest"
148415 -122.42 43.66 433 1.42 "under_thresh" -233 431.140496520856 475404 32 "Cascade-Sierran_Montane_Conifer_Forest"
149861 -122.65 46.49 29 1.43 "under_thresh" 171 124.700055684113 481260 31 "Oregonian_Coastal_Conifer_Forest"
417193 -122.86 49.18 62 1.43 "under_thresh" 138 193.435074157516 1549938 36 "Sitka_Coastal_Conifer_Forest"
166075 -123.29 44.97 76 1.43 "under_thresh" 124 300.536014231086 545945 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419899 -122.47 49.13 28 1.43 "under_thresh" 172 180.853410238696 1560804 36 "Sitka_Coastal_Conifer_Forest"
173742 -123.66 43.34 495 1.43 "under_thresh" -295 482.67224118203 577311 14 "Oregonian_Deciduous_and_Evergreen_Forests"
166117 -123.33 45.07 48 1.43 "under_thresh" 152 291.050030247928 546127 14 "Oregonian_Deciduous_and_Evergreen_Forests"
173741 -123.67 43.34 478 1.43 "under_thresh" -278 482.878636434012 577310 14 "Oregonian_Deciduous_and_Evergreen_Forests"
165959 -123.35 44.71 192 1.43 "under_thresh" 8 329.487992063379 545505 14 "Oregonian_Deciduous_and_Evergreen_Forests"
173754 -123.52 43.35 605 1.43 "under_thresh" -405 478.826822523265 577354 14 "Oregonian_Deciduous_and_Evergreen_Forests"
166069 -123.27 44.95 76 1.43 "under_thresh" 124 302.156895149538 545913 14 "Oregonian_Deciduous_and_Evergreen_Forests"
418122 -122.12 49.74 4 1.43 "under_thresh" 196 245.871920820139 1553673 36 "Sitka_Coastal_Conifer_Forest"
165980 -123.44 44.77 145 1.43 "under_thresh" 55 325.386987186072 545580 14 "Oregonian_Deciduous_and_Evergreen_Forests"
173740 -123.73 43.34 457 1.43 "under_thresh" -257 484.141664656717 577306 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419847 -122.67 49.08 2 1.43 "under_thresh" 198 178.715944337101 1560603 36 "Sitka_Coastal_Conifer_Forest"
148406 -122.42 43.61 465 1.43 "under_thresh" -265 436.683287452719 475373 32 "Cascade-Sierran_Montane_Conifer_Forest"
419882 -122.77 49.12 1 1.43 "under_thresh" 199 185.053523474387 1560733 36 "Sitka_Coastal_Conifer_Forest"
417370 -121.78 49.36 10 1.43 "under_thresh" 190 204.396143560673 1550594 36 "Sitka_Coastal_Conifer_Forest"
173723 -123.67 43.31 454 1.43 "under_thresh" -254 486.101945245938 577240 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149860 -122.96 46.49 102 1.43 "under_thresh" 98 135.321928764768 481253 31 "Oregonian_Coastal_Conifer_Forest"
149872 -122.74 46.53 121 1.43 "under_thresh" 79 123.398730396647 481300 31 "Oregonian_Coastal_Conifer_Forest"
166022 -123.06 44.85 175 1.43 "under_thresh" 25 308.195076212064 545727 14 "Oregonian_Deciduous_and_Evergreen_Forests"
165960 -123.33 44.71 192 1.43 "under_thresh" 8 329.01462322887 545506 14 "Oregonian_Deciduous_and_Evergreen_Forests"
150368 -122.3 48.96 18 1.43 "under_thresh" 182 160.259805590309 483284 31 "Oregonian_Coastal_Conifer_Forest"
149958 -123.35 46.96 11 1.43 "under_thresh" 189 118.024739697242 481693 31 "Oregonian_Coastal_Conifer_Forest"
417393 -121.82 49.43 10 1.43 "under_thresh" 190 211.90661497872 1550693 36 "Sitka_Coastal_Conifer_Forest"
173716 -123.55 43.29 567 1.43 "under_thresh" -367 485.877494982037 577214 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419849 -122.59 49.08 50 1.43 "under_thresh" 150 177.243298825953 1560608 36 "Sitka_Coastal_Conifer_Forest"
419921 -122.67 49.17 1 1.43 "under_thresh" 199 188.378532816633 1560891 36 "Sitka_Coastal_Conifer_Forest"
165944 -123.27 44.64 192 1.43 "under_thresh" 8 335.099758866547 545436 14 "Oregonian_Deciduous_and_Evergreen_Forests"
165953 -123.23 44.67 174 1.43 "under_thresh" 26 331.022244695935 545467 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419868 -122.69 49.1 48 1.44 "under_thresh" 152 181.252052651239 1560676 36 "Sitka_Coastal_Conifer_Forest"
149252 -123.87 43.1 387 1.44 "under_thresh" -187 512.873612723553 478833 31 "Oregonian_Coastal_Conifer_Forest"
173733 -123.66 43.32 270 1.44 "under_thresh" -70 484.821796755869 577276 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419883 -122.67 49.12 48 1.44 "under_thresh" 152 183.005812390324 1560739 36 "Sitka_Coastal_Conifer_Forest"
421201 -121.49 49.36 43 1.44 "under_thresh" 157 207.474016438529 1566072 36 "Sitka_Coastal_Conifer_Forest"
421200 -121.5 49.36 42 1.44 "under_thresh" 158 207.331704421868 1566071 36 "Sitka_Coastal_Conifer_Forest"
165947 -123.29 44.65 162 1.44 "under_thresh" 38 334.477694428691 545450 14 "Oregonian_Deciduous_and_Evergreen_Forests"
165945 -123.23 44.64 169 1.44 "under_thresh" 31 334.231481705799 545439 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149398 -122.91 44.05 146 1.44 "under_thresh" 54 392.696747809208 479479 31 "Oregonian_Coastal_Conifer_Forest"
165982 -123.27 44.77 79 1.44 "under_thresh" 121 321.246779045417 545591 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149388 -123.09 44.01 168 1.44 "under_thresh" 32 399.714572719092 479442 31 "Oregonian_Coastal_Conifer_Forest"
165937 -123.27 44.62 201 1.44 "under_thresh" -1 337.23537423311 545420 14 "Oregonian_Deciduous_and_Evergreen_Forests"
417383 -121.8 49.4 10 1.44 "under_thresh" 190 208.697591040003 1550650 36 "Sitka_Coastal_Conifer_Forest"
149249 -124.17 43.1 23 1.44 "under_thresh" 177 519.95067777013 478826 31 "Oregonian_Coastal_Conifer_Forest"
165991 -123.23 44.79 103 1.44 "under_thresh" 97 318.21070813945 545617 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149283 -123.22 43.36 358 1.44 "under_thresh" -158 472.595560246995 478977 31 "Oregonian_Coastal_Conifer_Forest"
149389 -122.96 44.01 160 1.44 "under_thresh" 40 397.763352193648 479445 31 "Oregonian_Coastal_Conifer_Forest"
148417 -122.33 43.66 590 1.44 "under_thresh" -390 430.70822086089 475406 32 "Cascade-Sierran_Montane_Conifer_Forest"
165989 -123.36 44.79 195 1.44 "under_thresh" 5 321.26566012628 545608 14 "Oregonian_Deciduous_and_Evergreen_Forests"
417220 -122.89 49.21 61 1.44 "under_thresh" 139 197.299935350463 1550043 36 "Sitka_Coastal_Conifer_Forest"
149420 -123.22 44.18 95 1.45 "under_thresh" 105 383.516402758211 479575 31 "Oregonian_Coastal_Conifer_Forest"
166093 -123.29 45.01 66 1.45 "under_thresh" 134 296.319855562309 546036 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149335 -123.26 43.71 221 1.45 "under_thresh" -21 435.146274811962 479206 31 "Oregonian_Coastal_Conifer_Forest"
165961 -123.3 44.71 70 1.45 "under_thresh" 130 328.316925363216 545508 14 "Oregonian_Deciduous_and_Evergreen_Forests"
173714 -123.6 43.29 584 1.45 "under_thresh" -384 486.846140429393 577210 14 "Oregonian_Deciduous_and_Evergreen_Forests"
166098 -123.38 45.02 125 1.45 "under_thresh" 75 297.61093212882 546051 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149613 -122.61 45.27 112 1.45 "under_thresh" 88 255.053328695198 480309 31 "Oregonian_Coastal_Conifer_Forest"
417277 -121.77 49.25 29 1.45 "under_thresh" 171 192.293763080979 1550233 36 "Sitka_Coastal_Conifer_Forest"
418090 -121.84 49.57 56 1.45 "under_thresh" 144 227.337123504504 1553531 36 "Sitka_Coastal_Conifer_Forest"
165993 -123.38 44.8 182 1.45 "under_thresh" 18 320.706348169475 545631 14 "Oregonian_Deciduous_and_Evergreen_Forests"
417194 -122.84 49.18 72 1.45 "under_thresh" 128 192.971556903431 1549939 36 "Sitka_Coastal_Conifer_Forest"
173765 -123.62 43.38 238 1.45 "under_thresh" -38 477.55453610595 577400 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419872 -122.56 49.1 55 1.45 "under_thresh" 145 178.907706292765 1560684 36 "Sitka_Coastal_Conifer_Forest"
173705 -123.66 43.28 537 1.45 "under_thresh" -337 489.122823500786 577172 14 "Oregonian_Deciduous_and_Evergreen_Forests"
150002 -122.87 47.09 37 1.45 "under_thresh" 163 79.8801219392623 481842 31 "Oregonian_Coastal_Conifer_Forest"
150051 -123.04 47.27 79 1.45 "under_thresh" 121 81.2073285342363 482021 31 "Oregonian_Coastal_Conifer_Forest"
149733 -122.65 45.83 12 1.45 "under_thresh" 188 194.724509436853 480767 31 "Oregonian_Coastal_Conifer_Forest"
173751 -123.69 43.35 517 1.45 "under_thresh" -317 482.221703461401 577342 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149334 -123.3 43.71 205 1.45 "under_thresh" -5 435.841041131044 479205 31 "Oregonian_Coastal_Conifer_Forest"
417325 -121.78 49.3 19 1.45 "under_thresh" 181 197.753570953335 1550416 36 "Sitka_Coastal_Conifer_Forest"
165952 -123.27 44.67 145 1.45 "under_thresh" 55 331.898458682101 545464 14 "Oregonian_Deciduous_and_Evergreen_Forests"
417279 -123.14 49.26 30 1.45 "under_thresh" 170 209.092405673816 1550238 36 "Sitka_Coastal_Conifer_Forest"
149786 -122.83 46.14 362 1.46 "under_thresh" -162 165.979937545502 481003 31 "Oregonian_Coastal_Conifer_Forest"
165965 -123.29 44.73 56 1.46 "under_thresh" 144 325.960112663152 545527 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149298 -123.82 43.49 320 1.46 "under_thresh" -120 470.123534593667 479047 31 "Oregonian_Coastal_Conifer_Forest"
149934 -123.35 46.88 73 1.46 "under_thresh" 127 123.086691276473 481609 31 "Oregonian_Coastal_Conifer_Forest"
149268 -123.65 43.23 512 1.46 "under_thresh" -312 494.301935369603 478913 31 "Oregonian_Coastal_Conifer_Forest"
173707 -123.59 43.28 602 1.46 "under_thresh" -402 487.728392133337 577177 14 "Oregonian_Deciduous_and_Evergreen_Forests"
173706 -123.63 43.28 583 1.46 "under_thresh" -383 488.518185109387 577174 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149417 -123.52 44.18 212 1.46 "under_thresh" -12 389.759194275585 479568 31 "Oregonian_Coastal_Conifer_Forest"
419837 -122.64 49.07 41 1.46 "under_thresh" 159 177.067136481372 1560539 36 "Sitka_Coastal_Conifer_Forest"
421208 -121.52 49.37 56 1.46 "under_thresh" 144 208.147337019888 1566086 36 "Sitka_Coastal_Conifer_Forest"
417308 -121.85 49.28 16 1.46 "under_thresh" 184 195.108791772151 1550356 36 "Sitka_Coastal_Conifer_Forest"
173698 -123.53 43.25 615 1.46 "under_thresh" -415 489.821909072629 577118 14 "Oregonian_Deciduous_and_Evergreen_Forests"
148798 -122.14 47 379 1.46 "under_thresh" -179 59.428686661763 477016 32 "Cascade-Sierran_Montane_Conifer_Forest"
419877 -122.36 49.1 80 1.46 "under_thresh" 120 176.272366208535 1560696 36 "Sitka_Coastal_Conifer_Forest"
421207 -121.55 49.37 61 1.46 "under_thresh" 139 207.753174435596 1566084 36 "Sitka_Coastal_Conifer_Forest"
419922 -122.62 49.17 3 1.46 "under_thresh" 197 187.486521028751 1560894 36 "Sitka_Coastal_Conifer_Forest"
419907 -122.79 49.15 72 1.46 "under_thresh" 128 188.674243236606 1560834 36 "Sitka_Coastal_Conifer_Forest"
419920 -122.72 49.17 32 1.46 "under_thresh" 168 189.338865972907 1560888 36 "Sitka_Coastal_Conifer_Forest"
149310 -123.17 43.53 238 1.46 "under_thresh" -38 453.283779679631 479092 31 "Oregonian_Coastal_Conifer_Forest"
149382 -123.13 43.97 160 1.47 "under_thresh" 40 404.71438469678 479408 31 "Oregonian_Coastal_Conifer_Forest"
166369 -122.83 45.59 303 1.47 "under_thresh" -103 224.079723385822 547108 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149353 -123.56 43.79 413 1.47 "under_thresh" -213 432.292888821408 479265 31 "Oregonian_Coastal_Conifer_Forest"
419910 -122.54 49.15 20 1.47 "under_thresh" 180 184.027122690776 1560849 36 "Sitka_Coastal_Conifer_Forest"
417221 -122.82 49.21 1 1.47 "under_thresh" 199 195.696008670255 1550047 36 "Sitka_Coastal_Conifer_Forest"
149253 -123.78 43.1 487 1.47 "under_thresh" -287 510.942124927629 478835 31 "Oregonian_Coastal_Conifer_Forest"
419809 -122.49 49.03 68 1.47 "under_thresh" 132 170.217168228009 1560449 36 "Sitka_Coastal_Conifer_Forest"
149216 -123.78 42.93 412 1.47 "under_thresh" -212 529.213463208419 478702 31 "Oregonian_Coastal_Conifer_Forest"
166089 -123.15 44.99 207 1.47 "under_thresh" -7 295.105091744942 546021 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149839 -122.96 46.4 41 1.47 "under_thresh" 159 143.989692430953 481179 31 "Oregonian_Coastal_Conifer_Forest"
417182 -122.04 49.15 85 1.47 "under_thresh" 115 180.172832976066 1549895 36 "Sitka_Coastal_Conifer_Forest"
166116 -123.12 45.05 297 1.47 "under_thresh" -97 288.040063379656 546115 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149532 -122.87 44.75 106 1.47 "under_thresh" 94 315.641596756659 479982 31 "Oregonian_Coastal_Conifer_Forest"
421209 -121.46 49.37 62 1.47 "under_thresh" 138 209.00410435657 1566090 36 "Sitka_Coastal_Conifer_Forest"
160669 -122.14 48.83 99 1.47 "under_thresh" 101 144.797978310898 524014 21 "Cascade-Sierran_Subalpine_Conifer_Forest"
417323 -121.87 49.3 15 1.47 "under_thresh" 185 197.230611802802 1550411 36 "Sitka_Coastal_Conifer_Forest"
419917 -122.87 49.17 80 1.47 "under_thresh" 120 192.619207480829 1560879 36 "Sitka_Coastal_Conifer_Forest"
419846 -122.72 49.08 1 1.47 "under_thresh" 199 179.729727871091 1560600 36 "Sitka_Coastal_Conifer_Forest"
150280 -122.04 48.09 137 1.47 "under_thresh" 63 62.299226125562 482953 31 "Oregonian_Coastal_Conifer_Forest"
419824 -122.44 49.05 92 1.47 "under_thresh" 108 171.707608368636 1560494 36 "Sitka_Coastal_Conifer_Forest"
165958 -123.21 44.7 112 1.47 "under_thresh" 88 327.383369876756 545498 14 "Oregonian_Deciduous_and_Evergreen_Forests"
417219 -122.92 49.21 91 1.47 "under_thresh" 109 198.024923371396 1550041 36 "Sitka_Coastal_Conifer_Forest"
166084 -123.12 44.98 195 1.47 "under_thresh" 5 295.507566605951 545990 14 "Oregonian_Deciduous_and_Evergreen_Forests"
421210 -121.42 49.37 54 1.47 "under_thresh" 146 209.625529327306 1566093 36 "Sitka_Coastal_Conifer_Forest"
165997 -123.23 44.8 71 1.48 "under_thresh" 129 317.145014943017 545641 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419923 -122.57 49.17 6 1.48 "under_thresh" 194 186.66381045733 1560897 36 "Sitka_Coastal_Conifer_Forest"
149935 -122.87 46.88 65 1.48 "under_thresh" 135 96.0419893407181 481620 31 "Oregonian_Coastal_Conifer_Forest"
165956 -123.24 44.68 107 1.48 "under_thresh" 93 330.170272748545 545480 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149925 -122.78 46.83 131 1.48 "under_thresh" 69 96.1465944249239 481578 31 "Oregonian_Coastal_Conifer_Forest"
165932 -123.27 44.61 143 1.48 "under_thresh" 57 338.303598392181 545402 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419825 -122.39 49.05 105 1.48 "under_thresh" 95 171.096571666399 1560497 36 "Sitka_Coastal_Conifer_Forest"
149752 -122.78 45.92 13 1.48 "under_thresh" 187 187.796522309782 480832 31 "Oregonian_Coastal_Conifer_Forest"
166122 -123.44 45.08 88 1.48 "under_thresh" 112 293.025421912918 546146 14 "Oregonian_Deciduous_and_Evergreen_Forests"
166003 -123.23 44.82 81 1.48 "under_thresh" 119 315.014567215135 545666 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149360 -122.78 43.79 661 1.48 "under_thresh" -461 419.683014310725 479283 31 "Oregonian_Coastal_Conifer_Forest"
150367 -122.35 48.96 34 1.48 "under_thresh" 166 160.758864866093 483283 31 "Oregonian_Coastal_Conifer_Forest"
165986 -123.17 44.77 125 1.48 "under_thresh" 75 319.038646670585 545598 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149830 -122.91 46.36 45 1.48 "under_thresh" 155 146.121173607842 481144 31 "Oregonian_Coastal_Conifer_Forest"
165970 -123.45 44.76 159 1.48 "under_thresh" 41 326.695586682521 545557 14 "Oregonian_Deciduous_and_Evergreen_Forests"
148462 -122.56 43.94 635 1.48 "under_thresh" -435 401.069390680607 475553 32 "Cascade-Sierran_Montane_Conifer_Forest"
419887 -122.47 49.12 64 1.48 "under_thresh" 136 179.759842183755 1560751 36 "Sitka_Coastal_Conifer_Forest"
419855 -122.44 49.08 89 1.48 "under_thresh" 111 174.991755605091 1560617 36 "Sitka_Coastal_Conifer_Forest"
165987 -123.45 44.79 151 1.48 "under_thresh" 49 323.546148993654 545602 14 "Oregonian_Deciduous_and_Evergreen_Forests"
173735 -123.63 43.32 614 1.48 "under_thresh" -414 484.212198157835 577278 14 "Oregonian_Deciduous_and_Evergreen_Forests"
165892 -123.36 44.44 81 1.48 "under_thresh" 119 358.436840339543 545237 14 "Oregonian_Deciduous_and_Evergreen_Forests"
166107 -123.12 45.04 243 1.48 "under_thresh" -43 289.105849320148 546091 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419949 -122.95 49.21 100 1.48 "under_thresh" 100 198.772112978302 1561014 36 "Sitka_Coastal_Conifer_Forest"
149440 -123.26 44.27 73 1.48 "under_thresh" 127 374.573286081854 479650 31 "Oregonian_Coastal_Conifer_Forest"
165966 -123.27 44.73 55 1.48 "under_thresh" 145 325.50377812764 545528 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419931 -122.71 49.18 1 1.48 "under_thresh" 199 190.212767290226 1560937 36 "Sitka_Coastal_Conifer_Forest"
165978 -123.24 44.76 79 1.48 "under_thresh" 121 321.632314938406 545571 14 "Oregonian_Deciduous_and_Evergreen_Forests"
166083 -123.18 44.98 155 1.48 "under_thresh" 45 296.850120630461 545986 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419850 -122.56 49.08 77 1.48 "under_thresh" 123 176.739261601117 1560610 36 "Sitka_Coastal_Conifer_Forest"
166130 -123.36 45.11 117 1.48 "under_thresh" 83 287.677031426647 546203 14 "Oregonian_Deciduous_and_Evergreen_Forests"
165887 -123.38 44.41 202 1.48 "under_thresh" -2 362.082591963913 545217 14 "Oregonian_Deciduous_and_Evergreen_Forests"
148321 -123.07 43.15 641 1.48 "under_thresh" -441 493.459693705432 475021 32 "Cascade-Sierran_Montane_Conifer_Forest"
148386 -122.7 43.47 817 1.49 "under_thresh" -617 454.184373646587 475272 32 "Cascade-Sierran_Montane_Conifer_Forest"
419851 -122.54 49.08 83 1.49 "under_thresh" 117 176.418029943329 1560611 36 "Sitka_Coastal_Conifer_Forest"
149421 -123.17 44.18 100 1.49 "under_thresh" 100 382.603821754897 479576 31 "Oregonian_Coastal_Conifer_Forest"
421223 -121.42 49.42 49 1.49 "under_thresh" 151 215.052686694062 1566134 36 "Sitka_Coastal_Conifer_Forest"
149502 -122.78 44.53 143 1.49 "under_thresh" 57 338.376356923951 479848 31 "Oregonian_Coastal_Conifer_Forest"
422115 -121.95 49.04 152 1.49 "under_thresh" 48 168.056109315689 1569776 36 "Sitka_Coastal_Conifer_Forest"
149899 -122.83 46.7 110 1.49 "under_thresh" 90 110.239869118384 481451 31 "Oregonian_Coastal_Conifer_Forest"
166072 -123.14 44.95 165 1.49 "under_thresh" 35 299.148444141493 545922 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149749 -123.13 45.92 238 1.49 "under_thresh" -38 197.564899596632 480824 31 "Oregonian_Coastal_Conifer_Forest"
419802 -122.47 49.02 75 1.49 "under_thresh" 125 168.837594165686 1560411 36 "Sitka_Coastal_Conifer_Forest"
419886 -122.51 49.12 62 1.49 "under_thresh" 138 180.316177318823 1560749 36 "Sitka_Coastal_Conifer_Forest"
417387 -123.31 49.41 30 1.49 "under_thresh" 170 229.367783617696 1550659 36 "Sitka_Coastal_Conifer_Forest"
173702 -123.53 43.26 709 1.49 "under_thresh" -509 488.740811026837 577148 14 "Oregonian_Deciduous_and_Evergreen_Forests"
417154 -121.87 49.06 147 1.49 "under_thresh" 53 170.60038371857 1549783 36 "Sitka_Coastal_Conifer_Forest"
419873 -122.54 49.1 73 1.49 "under_thresh" 127 178.590501620546 1560685 36 "Sitka_Coastal_Conifer_Forest"
149739 -122.91 45.88 113 1.49 "under_thresh" 87 195.225028647204 480796 31 "Oregonian_Coastal_Conifer_Forest"
173777 -123.52 43.41 310 1.49 "under_thresh" -110 472.348139395658 577452 14 "Oregonian_Deciduous_and_Evergreen_Forests"
165983 -123.24 44.77 62 1.49 "under_thresh" 138 320.566406741403 545593 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419852 -122.49 49.08 88 1.49 "under_thresh" 112 175.667196051731 1560614 36 "Sitka_Coastal_Conifer_Forest"
165929 -123.38 44.61 167 1.49 "under_thresh" 33 340.803496329508 545395 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419823 -122.49 49.05 93 1.49 "under_thresh" 107 172.396326891 1560491 36 "Sitka_Coastal_Conifer_Forest"
173769 -123.6 43.39 222 1.49 "under_thresh" -22 476.074982307672 577424 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149309 -123.39 43.53 668 1.49 "under_thresh" -468 456.95141480345 479087 31 "Oregonian_Coastal_Conifer_Forest"
417251 -121.99 49.23 38 1.49 "under_thresh" 162 189.098168586744 1550149 36 "Sitka_Coastal_Conifer_Forest"
165891 -123.41 44.44 132 1.49 "under_thresh" 68 359.564901730628 545234 14 "Oregonian_Deciduous_and_Evergreen_Forests"
173701 -123.56 43.26 675 1.49 "under_thresh" -475 489.307864623865 577146 14 "Oregonian_Deciduous_and_Evergreen_Forests"
148789 -122.19 46.91 472 1.49 "under_thresh" -272 69.8947062523587 476986 32 "Cascade-Sierran_Montane_Conifer_Forest"
149222 -123.91 42.97 444 1.49 "under_thresh" -244 527.660446503865 478735 31 "Oregonian_Coastal_Conifer_Forest"
149985 -123.09 47.05 163 1.49 "under_thresh" 37 96.0140773912936 481790 31 "Oregonian_Coastal_Conifer_Forest"
149690 -122.91 45.66 351 1.49 "under_thresh" -151 218.396711610923 480595 31 "Oregonian_Coastal_Conifer_Forest"
148905 -121.91 47.98 209 1.49 "under_thresh" -9 50.9296181766924 477455 32 "Cascade-Sierran_Montane_Conifer_Forest"
166343 -122.75 45.52 254 1.49 "under_thresh" -54 230.044945846166 546971 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419919 -122.81 49.17 90 1.49 "under_thresh" 110 191.23630204681 1560883 36 "Sitka_Coastal_Conifer_Forest"
419854 -122.46 49.08 94 1.49 "under_thresh" 106 175.252826581613 1560616 36 "Sitka_Coastal_Conifer_Forest"
149850 -122.91 46.44 109 1.49 "under_thresh" 91 138.243308694042 481217 31 "Oregonian_Coastal_Conifer_Forest"
417255 -123.13 49.25 41 1.49 "under_thresh" 159 207.782498454239 1550165 36 "Sitka_Coastal_Conifer_Forest"
173680 -123.59 43.21 672 1.49 "under_thresh" -472 495.280750720711 577038 14 "Oregonian_Deciduous_and_Evergreen_Forests"
418096 -121.93 49.6 63 1.49 "under_thresh" 137 230.349113512798 1553546 36 "Sitka_Coastal_Conifer_Forest"
165897 -123.38 44.46 100 1.49 "under_thresh" 100 356.752092026648 545247 14 "Oregonian_Deciduous_and_Evergreen_Forests"
166061 -123.09 44.94 165 1.49 "under_thresh" 35 299.144200001488 545892 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149882 -122.39 46.57 395 1.49 "under_thresh" -195 110.057739824424 481350 31 "Oregonian_Coastal_Conifer_Forest"
149750 -122.87 45.92 56 1.5 "under_thresh" 144 189.996872380979 480830 31 "Oregonian_Coastal_Conifer_Forest"
418135 -122.22 49.8 11 1.5 "under_thresh" 189 252.833944224323 1553722 36 "Sitka_Coastal_Conifer_Forest"
150294 -122 48.13 234 1.5 "under_thresh" -34 66.795522983197 483004 31 "Oregonian_Coastal_Conifer_Forest"
166111 -123.41 45.05 122 1.5 "under_thresh" 78 295.299666046265 546096 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419898 -122.51 49.13 49 1.5 "under_thresh" 151 181.406281538416 1560802 36 "Sitka_Coastal_Conifer_Forest"
166105 -123.27 45.04 44 1.5 "under_thresh" 156 292.657446826167 546081 14 "Oregonian_Deciduous_and_Evergreen_Forests"
422012 -121.82 49.12 146 1.5 "under_thresh" 54 177.549729550882 1569336 36 "Sitka_Coastal_Conifer_Forest"
419819 -122.61 49.05 67 1.5 "under_thresh" 133 174.360465605876 1560484 36 "Sitka_Coastal_Conifer_Forest"
150293 -122.04 48.13 108 1.5 "under_thresh" 92 66.7468328670419 483003 31 "Oregonian_Coastal_Conifer_Forest"
149667 -122.57 45.57 10 1.5 "under_thresh" 190 221.680063755161 480522 31 "Oregonian_Coastal_Conifer_Forest"
173759 -123.52 43.36 362 1.5 "under_thresh" -162 477.746689484476 577381 14 "Oregonian_Deciduous_and_Evergreen_Forests"
149751 -122.83 45.92 23 1.5 "under_thresh" 177 188.991192570945 480831 31 "Oregonian_Coastal_Conifer_Forest"
149357 -123.09 43.79 228 1.5 "under_thresh" -28 423.698007113082 479276 31 "Oregonian_Coastal_Conifer_Forest"
165889 -123.33 44.43 80 1.5 "under_thresh" 120 358.847604207614 545229 14 "Oregonian_Deciduous_and_Evergreen_Forests"
150088 -121.91 47.35 221 1.5 "under_thresh" -21 22.0759665269323 482129 31 "Oregonian_Coastal_Conifer_Forest"
149871 -122.91 46.53 114 1.5 "under_thresh" 86 129.537702808159 481296 31 "Oregonian_Coastal_Conifer_Forest"
173715 -123.57 43.29 387 1.5 "under_thresh" -187 486.261411684874 577212 14 "Oregonian_Deciduous_and_Evergreen_Forests"
165998 -123.21 44.8 77 1.5 "under_thresh" 123 316.699135244644 545642 14 "Oregonian_Deciduous_and_Evergreen_Forests"
419896 -122.62 49.13 59 1.5 "under_thresh" 141 183.165782185089 1560795 36 "Sitka_Coastal_Conifer_Forest"
419820 -122.56 49.05 92 1.5 "under_thresh" 108 173.489256386668 1560487 36 "Sitka_Coastal_Conifer_Forest"
173771 -123.5 43.39 334 1.5 "under_thresh" -134 474.127237179377 577431 14 "Oregonian_Deciduous_and_Evergreen_Forests"
148489 -122.65 44.12 541 1.5 "under_thresh" -341 381.983418424405 475654 32 "Cascade-Sierran_Montane_Conifer_Forest"
165888 -123.32 44.41 93 1.5 "under_thresh" 107 360.772167542931 545221 14 "Oregonian_Deciduous_and_Evergreen_Forests"
409275 -122.65 49.05 41 1.5 "under_thresh" 159 175.110906196905 1518377 31 "Oregonian_Coastal_Conifer_Forest"
